index,home_outcome,stage,B365H,B365D,B365A,year,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,starplayer_Away,starplayer_Home,starplayer_No
2601,0,2,3.2,3.25,2.3,2010,8,2,3,2,16,11,3,1,0,0,24,9,10,2,59.0,41.0,0,0,1
2602,0,2,2.38,3.25,3.1,2010,3,7,6,8,11,13,1,1,0,0,14,17,5,4,62.0,38.0,1,0,0
2603,1,2,6.0,4.0,1.57,2010,10,10,10,10,11,7,2,2,0,0,29,44,5,11,44.0,56.0,1,0,0
2604,0,2,2.2,3.25,3.4,2010,6,5,4,5,13,12,2,3,0,0,12,22,4,11,58.0,42.0,0,0,1
2605,0,2,2.5,3.25,2.88,2010,3,4,7,4,14,13,3,2,0,0,19,19,4,6,49.0,51.0,0,0,1
2606,1,2,3.4,3.3,2.2,2010,12,6,7,1,15,5,3,1,0,0,33,15,6,2,45.0,55.0,0,0,1
2607,1,2,15.0,6.0,1.22,2010,10,3,4,2,12,9,1,2,0,0,14,11,0,0,43.0,57.0,1,0,0
2608,1,20,1.33,5.0,10.0,2010,7,2,5,8,8,11,1,1,0,0,22,28,2,8,55.0,45.0,0,1,0
2609,1,20,1.62,3.75,6.0,2010,11,2,16,5,9,4,2,0,0,0,33,10,9,2,55.0,45.0,0,0,1
2610,0,20,1.53,4.0,6.5,2010,9,8,6,4,9,16,2,4,1,0,19,22,9,7,55.0,45.0,0,0,1
2611,1,20,3.4,3.2,2.25,2010,4,4,6,11,12,19,1,0,0,0,13,24,4,7,49.0,51.0,0,0,1
2612,0,20,1.44,4.2,8.0,2010,5,4,3,6,8,9,1,2,0,0,9,5,8,6,53.0,47.0,0,0,1
2613,1,20,6.5,4.33,1.5,2010,2,5,9,8,12,9,3,3,0,0,19,18,4,4,51.0,49.0,1,0,0
2614,1,20,1.83,3.5,4.5,2010,8,1,11,4,9,11,1,3,1,1,15,14,8,5,61.0,39.0,0,0,1
2615,1,20,1.83,3.4,4.75,2010,11,2,7,1,8,15,1,2,0,0,41,9,9,2,52.0,48.0,0,0,1
2616,1,20,6.5,4.2,1.5,2010,5,7,2,6,16,10,1,0,1,0,23,27,3,4,47.0,53.0,0,0,1
2617,0,20,1.29,5.5,11.0,2010,7,5,10,6,13,25,1,1,0,0,18,17,6,3,54.0,46.0,0,1,0
2618,0,21,1.7,3.75,5.0,2011,10,6,10,7,13,15,2,2,0,0,22,12,7,4,56.0,44.0,0,0,1
2619,0,21,1.83,3.5,4.5,2011,6,4,7,7,12,10,1,2,0,0,21,17,3,2,51.0,49.0,0,0,1
2620,0,21,1.4,4.5,8.5,2011,7,5,5,7,11,11,2,1,0,0,8,16,5,1,54.0,46.0,0,1,0
2621,0,21,2.0,3.4,3.8,2011,4,7,6,5,7,15,1,1,0,0,16,17,5,10,49.0,51.0,0,0,1
2622,0,21,1.29,5.5,10.0,2011,9,8,11,2,12,10,0,0,0,0,23,15,10,4,56.0,44.0,0,1,0
2623,1,21,5.5,3.6,1.67,2011,1,10,3,6,8,6,3,1,0,0,7,5,4,5,48.0,52.0,1,0,0
2624,1,21,6.0,4.2,1.53,2011,8,1,10,2,9,15,1,3,0,0,12,12,4,5,47.0,53.0,1,0,0
2625,0,21,2.63,3.2,2.75,2011,3,6,5,9,11,8,4,1,0,0,10,18,1,5,38.0,62.0,0,0,1
2626,1,21,2.5,3.2,2.9,2011,3,4,7,12,14,15,2,2,0,0,12,13,3,3,52.0,48.0,0,0,1
2627,1,21,1.25,5.5,13.0,2011,8,6,7,6,16,12,2,7,0,0,22,13,9,6,60.0,40.0,0,0,1
2628,0,22,1.25,5.75,12.0,2011,7,0,14,4,6,11,0,0,0,0,25,16,6,1,56.0,44.0,0,1,0
2629,1,22,1.91,3.6,4.0,2011,10,2,7,4,6,12,0,2,1,1,22,7,7,2,61.0,39.0,0,1,0
2630,0,22,8.0,4.2,1.44,2011,2,9,1,10,16,13,0,1,0,0,13,38,4,9,47.0,53.0,0,0,1
2631,1,22,1.73,3.6,5.0,2011,5,4,8,2,11,10,0,4,0,0,35,8,9,5,49.0,51.0,0,0,1
2632,1,22,2.3,3.25,3.25,2011,11,5,9,7,10,7,0,1,0,0,24,13,3,7,61.0,39.0,0,0,1
2633,1,22,2.2,3.25,3.4,2011,5,5,5,6,9,13,3,3,1,0,23,25,5,9,57.0,43.0,0,0,1
2634,0,22,2.63,3.25,2.75,2011,14,6,4,6,18,13,1,0,0,0,21,18,4,3,58.0,42.0,1,0,0
2635,0,22,1.83,3.6,4.33,2011,4,5,5,6,13,12,0,4,0,0,27,10,4,3,54.0,46.0,0,0,1
2636,0,22,3.4,3.25,2.2,2011,4,4,4,7,11,10,2,1,0,0,22,55,0,7,52.0,48.0,0,0,1
2637,0,22,2.2,3.25,3.4,2011,5,6,6,8,7,10,0,1,0,0,26,16,7,4,59.0,41.0,0,0,1
2638,1,23,2.2,3.2,3.5,2011,14,4,4,5,17,18,3,0,0,0,24,18,10,6,52.0,48.0,0,0,1
2639,1,23,2.2,3.25,3.4,2011,6,2,4,7,17,7,1,1,0,0,20,17,5,6,51.0,49.0,0,0,1
2640,1,23,2.88,3.3,2.5,2011,10,3,12,4,9,20,2,4,0,0,34,14,8,2,58.0,42.0,0,1,0
2641,1,23,6.0,4.0,1.57,2011,5,10,3,8,9,8,1,0,0,0,9,16,4,10,39.0,61.0,1,0,0
2642,0,23,1.33,5.0,10.0,2011,10,5,2,3,11,10,0,0,0,0,50,34,9,9,55.0,45.0,0,1,0
2643,1,23,2.4,3.2,3.1,2011,9,4,7,13,14,14,1,2,0,0,15,23,5,7,48.0,52.0,0,0,1
2644,0,23,1.8,3.6,4.5,2011,9,0,8,7,9,14,1,2,0,0,22,14,4,4,55.0,45.0,0,0,1
2645,0,23,2.1,3.25,3.75,2011,4,5,6,8,8,13,0,2,0,0,32,22,5,5,51.0,49.0,0,0,1
2646,1,23,2.5,3.25,2.88,2011,3,5,3,7,17,9,4,2,0,0,10,19,2,9,40.0,60.0,0,0,1
2647,0,23,1.29,5.5,11.0,2011,8,4,15,1,11,8,1,0,0,0,44,13,14,1,59.0,41.0,0,0,1
2648,0,24,1.2,6.5,15.0,2011,4,2,13,4,11,5,0,0,0,0,37,16,10,3,57.0,43.0,0,1,0
2649,0,24,1.2,6.5,15.0,2011,12,1,7,2,5,11,0,1,0,1,21,8,8,1,58.0,42.0,0,1,0
2650,0,24,3.5,3.4,2.1,2011,7,10,2,11,6,10,1,1,0,0,18,32,2,13,45.0,55.0,1,0,0
2651,1,24,1.5,4.0,7.5,2011,5,4,5,8,8,12,1,2,0,0,38,10,12,2,58.0,42.0,0,0,1
2652,1,24,3.5,3.4,2.1,2011,5,7,7,6,11,7,0,0,0,0,11,15,1,4,61.0,39.0,1,0,0
2653,1,24,3.4,3.2,2.25,2011,5,7,10,6,7,18,0,3,0,0,33,15,5,4,48.0,52.0,0,0,1
2654,0,24,2.25,3.3,3.25,2011,9,14,3,4,5,6,0,1,0,0,27,20,8,9,52.0,48.0,0,0,1
2655,0,24,2.2,3.2,3.5,2011,8,2,4,7,10,10,1,1,0,1,14,9,3,2,65.0,35.0,0,0,1
2656,1,24,6.0,3.75,1.62,2011,7,8,4,4,8,5,0,0,0,0,15,9,4,3,38.0,62.0,0,0,1
2657,1,24,2.5,3.25,2.88,2011,9,5,7,7,15,15,2,0,0,0,18,14,10,4,46.0,54.0,0,0,1
2658,0,25,1.33,5.0,9.5,2011,11,5,8,5,7,7,0,0,0,0,23,22,5,5,50.0,50.0,0,1,0
2659,0,25,1.4,4.5,8.5,2011,5,6,11,1,11,15,3,5,0,0,12,21,5,7,55.0,45.0,0,1,0
2660,1,25,5.5,3.6,1.67,2011,3,12,2,8,6,9,1,2,0,0,4,14,0,6,37.0,63.0,0,0,1
2661,1,25,4.5,3.5,1.83,2011,7,8,7,4,8,12,0,2,0,0,30,19,6,4,50.0,50.0,1,0,0
2662,0,25,1.83,3.5,4.5,2011,6,5,8,8,14,9,1,3,0,0,43,22,8,3,51.0,49.0,0,0,1
2663,1,25,1.73,3.6,5.0,2011,7,4,11,5,13,13,4,5,0,0,13,8,8,5,40.0,60.0,0,0,1
2664,1,25,2.38,3.3,3.0,2011,10,7,10,3,10,14,0,1,0,0,25,13,10,7,48.0,52.0,0,0,1
2665,0,25,1.62,3.75,6.0,2011,9,2,5,5,6,9,1,4,0,0,12,8,7,0,60.0,40.0,0,0,1
2666,1,25,3.25,3.4,2.2,2011,13,3,5,1,15,10,2,1,0,0,19,15,4,4,49.0,51.0,0,0,1
2667,0,25,2.1,3.3,3.6,2011,13,2,2,3,15,18,0,3,0,0,15,19,5,7,52.0,48.0,0,0,1
2668,0,26,1.57,4.0,6.0,2011,8,5,7,6,11,15,1,3,0,0,24,21,6,7,45.0,55.0,0,0,1
2669,1,26,2.0,3.5,3.75,2011,8,2,8,6,18,11,3,1,0,0,28,18,5,5,53.0,47.0,0,0,1
2670,1,26,1.91,3.4,4.2,2011,5,8,4,4,14,12,3,2,0,0,15,18,3,6,59.0,41.0,0,0,1
2671,0,26,1.44,4.5,7.0,2011,12,6,8,4,10,16,0,1,0,0,15,12,9,5,50.0,50.0,0,0,1
2672,1,26,5.0,4.0,1.67,2011,9,5,9,2,14,12,2,3,0,1,33,8,12,6,55.0,45.0,1,0,0
2673,0,26,1.4,4.5,8.5,2011,8,7,7,9,12,10,1,2,0,0,7,13,8,8,53.0,47.0,0,1,0
2674,0,26,8.5,4.5,1.4,2011,4,5,2,10,10,13,2,2,0,0,15,37,4,6,45.0,55.0,1,0,0
2675,0,26,2.1,3.2,3.75,2011,4,6,12,4,7,14,1,3,0,0,42,12,12,4,48.0,52.0,0,0,1
2676,0,26,2.5,3.25,2.9,2011,4,5,4,4,8,10,1,2,0,0,9,21,4,9,58.0,42.0,0,0,1
2677,1,26,1.62,4.0,5.5,2011,5,3,13,2,7,8,1,1,0,0,15,14,4,3,52.0,48.0,0,0,1
2678,0,27,1.73,3.6,5.0,2011,3,8,6,5,16,12,2,2,0,0,24,21,4,7,52.0,48.0,0,1,0
2679,0,27,1.22,6.0,15.0,2011,8,1,8,2,14,9,0,1,0,0,47,28,3,6,56.0,44.0,0,1,0
2680,1,27,1.36,4.75,9.0,2011,9,6,8,5,11,15,1,3,0,0,19,16,8,5,54.0,46.0,0,0,1
2681,1,27,2.75,3.25,2.6,2011,8,4,8,6,13,14,2,4,0,0,9,14,2,3,52.0,48.0,0,0,1
2682,1,27,2.1,3.4,3.5,2011,2,7,5,6,9,11,1,3,0,0,14,42,2,11,43.0,57.0,0,0,1
2683,1,27,5.0,3.6,1.73,2011,4,8,6,19,8,13,2,1,0,0,10,19,4,6,39.0,61.0,0,0,1
2684,0,27,2.5,3.2,2.9,2011,4,6,5,9,11,15,1,0,0,0,19,18,2,6,52.0,48.0,0,0,1
2685,0,27,2.75,3.25,2.6,2011,2,3,6,6,14,10,1,0,0,0,17,28,4,4,46.0,54.0,0,0,1
2686,1,27,1.91,3.6,4.0,2011,11,4,4,10,12,12,2,3,0,0,8,14,4,9,47.0,53.0,0,0,1
2687,1,27,3.25,3.4,2.2,2011,4,3,11,3,12,13,2,1,0,1,18,31,3,8,48.0,52.0,0,0,1
2688,1,28,2.88,3.4,2.4,2011,8,8,6,3,8,15,0,3,0,0,28,13,7,6,57.0,43.0,0,1,0
2689,0,28,3.4,3.3,2.2,2011,10,10,6,4,10,8,0,1,0,0,15,22,6,9,53.0,47.0,0,0,1
2690,0,28,1.73,3.6,5.0,2011,8,1,9,3,4,12,0,3,0,0,14,5,10,2,61.0,39.0,0,0,1
2691,0,28,1.73,3.6,5.0,2011,9,7,6,5,11,10,0,0,0,0,31,18,4,1,58.0,42.0,0,0,1
2692,1,28,2.1,3.25,3.75,2011,5,9,8,11,10,13,0,2,1,0,20,24,3,6,43.0,57.0,0,0,1
2693,1,28,1.5,4.0,7.5,2011,4,3,8,5,14,10,1,2,0,0,29,19,9,1,49.0,51.0,0,1,0
2694,0,28,1.83,3.6,4.33,2011,4,1,7,2,15,9,1,1,0,1,33,6,10,4,60.0,40.0,0,0,1
2695,1,28,1.91,3.4,4.2,2011,3,14,3,5,13,17,2,2,0,0,19,8,4,0,47.0,53.0,0,0,1
2696,1,28,6.5,4.0,1.53,2011,5,7,5,8,15,11,0,1,0,0,31,17,8,3,40.0,60.0,1,0,0
2697,0,28,1.2,6.5,15.0,2011,6,4,9,3,8,7,0,1,0,0,21,8,7,4,53.0,47.0,0,0,1
2698,1,29,1.44,4.33,7.5,2011,9,5,7,3,11,9,3,3,0,0,45,20,5,6,60.0,40.0,0,0,1
2699,0,29,2.8,3.2,2.6,2011,7,6,9,6,11,13,2,3,0,0,19,25,6,4,52.0,48.0,1,0,0
2700,0,29,2.25,3.3,3.25,2011,6,5,8,2,13,9,0,3,0,0,8,14,6,3,58.0,42.0,0,0,1
2701,1,29,2.6,3.2,2.8,2011,8,7,4,5,12,13,2,4,0,0,33,17,5,4,60.0,40.0,0,0,1
2702,0,29,1.36,4.75,9.0,2011,3,4,4,8,16,9,3,1,0,0,18,22,4,6,44.0,56.0,0,1,0
2703,1,29,3.0,3.3,2.38,2011,5,10,9,7,11,10,0,3,0,0,25,19,7,4,44.0,56.0,1,0,0
2704,0,29,1.73,3.6,5.0,2011,8,6,5,4,12,14,2,3,0,1,24,21,9,7,52.0,48.0,0,0,1
2705,1,29,2.38,3.2,3.1,2011,6,4,5,4,9,9,3,1,0,0,23,11,7,3,52.0,48.0,0,0,1
2706,0,29,2.25,3.4,3.2,2011,7,6,5,5,19,12,5,2,0,0,29,17,9,5,57.0,43.0,0,0,1
2707,1,29,10.0,5.5,1.3,2011,5,11,9,6,3,7,0,0,0,0,22,25,3,13,42.0,58.0,0,0,1
2708,0,3,1.14,8.0,19.0,2010,7,3,10,5,5,10,1,2,0,0,34,16,9,3,63.0,37.0,0,1,0
2709,0,3,1.22,6.0,15.0,2010,9,6,2,9,8,10,0,0,0,1,21,22,7,8,56.0,44.0,0,1,0
2710,0,3,4.5,3.5,1.83,2010,6,7,8,1,4,11,0,3,0,0,11,8,3,7,43.0,57.0,0,0,1
2711,1,3,1.25,5.75,13.0,2010,10,7,6,7,12,11,3,2,0,0,34,7,16,7,51.0,49.0,0,0,1
2712,0,3,2.5,3.25,2.88,2010,7,15,6,5,20,11,4,0,0,0,16,40,4,19,43.0,57.0,0,0,1
2713,1,3,2.4,3.2,3.1,2010,2,10,3,4,20,19,7,5,0,0,21,40,5,3,42.0,58.0,0,0,1
2714,1,3,6.0,4.0,1.57,2010,12,9,6,6,9,6,1,0,0,0,45,26,4,8,41.0,59.0,1,0,0
2715,1,3,2.1,3.3,3.6,2010,9,3,3,5,15,15,2,3,1,0,12,7,6,1,54.0,46.0,0,0,1
2716,1,3,3.2,3.25,2.3,2010,9,6,10,5,14,16,1,0,0,0,19,15,4,5,51.0,49.0,0,0,1
2717,0,3,1.11,9.0,23.0,2010,8,4,11,7,5,8,0,2,0,0,16,15,6,1,64.0,36.0,0,1,0
2718,0,30,1.36,4.75,9.0,2011,9,6,8,11,8,11,0,0,1,0,31,17,12,5,60.0,40.0,0,1,0
2719,1,30,2.63,3.2,2.75,2011,3,5,3,5,11,9,3,3,1,0,18,12,3,6,46.0,54.0,0,0,1
2720,1,30,1.57,4.0,6.0,2011,18,7,12,5,6,14,0,4,0,0,19,9,6,2,52.0,48.0,0,1,0
2721,1,30,1.83,3.5,4.5,2011,8,5,5,4,14,15,1,3,0,0,29,6,9,3,52.0,48.0,0,0,1
2722,0,30,2.0,3.25,4.0,2011,9,5,3,7,14,18,2,0,0,0,23,14,7,5,53.0,47.0,0,0,1
2723,1,30,1.8,3.6,4.5,2011,6,5,16,3,18,12,1,1,0,0,52,9,8,3,55.0,45.0,0,0,1
2724,1,30,5.0,3.6,1.73,2011,1,9,1,7,12,7,1,3,0,0,8,35,2,7,35.0,65.0,0,0,1
2725,0,30,2.2,3.25,3.4,2011,1,9,2,6,18,11,1,1,0,0,19,28,3,7,42.0,58.0,0,0,1
2726,0,30,2.1,3.3,3.6,2011,15,5,3,3,13,11,3,1,0,0,21,9,9,4,54.0,46.0,0,0,1
2727,0,30,1.62,3.75,6.0,2011,9,2,7,2,10,12,2,4,0,0,19,8,5,1,51.0,49.0,1,0,0
2728,1,31,1.25,6.0,11.0,2011,12,2,8,5,9,6,1,2,0,1,33,12,11,4,56.0,44.0,0,0,1
2729,1,31,4.5,3.6,1.8,2011,2,8,4,13,12,10,1,2,0,0,13,45,0,16,36.0,64.0,1,0,0
2730,1,31,1.83,3.6,4.33,2011,7,4,8,4,13,16,3,2,0,0,20,21,5,7,54.0,46.0,0,0,1
2731,0,31,1.95,3.4,4.0,2011,8,11,5,5,19,10,5,3,0,0,25,23,5,4,60.0,40.0,0,0,1
2732,0,31,1.5,4.0,7.0,2011,9,4,3,5,8,20,2,3,0,0,15,21,6,5,51.0,49.0,0,1,0
2733,0,31,1.53,4.2,6.0,2011,7,7,7,6,16,6,2,1,0,0,13,16,4,7,49.0,51.0,0,0,1
2734,0,31,2.5,3.25,2.88,2011,5,13,5,5,12,15,0,2,0,0,22,39,8,9,46.0,54.0,0,0,1
2735,0,31,3.0,3.3,2.38,2011,12,9,5,6,9,14,2,3,0,0,15,14,0,5,51.0,49.0,0,0,1
2736,1,31,5.5,3.6,1.67,2011,5,13,9,10,6,11,1,2,0,0,18,36,5,12,35.0,65.0,0,0,1
2737,1,31,3.0,3.25,2.4,2011,4,6,13,7,11,8,1,1,0,0,14,7,8,2,47.0,53.0,1,0,0
2738,0,32,1.44,4.33,7.5,2011,8,4,7,10,12,8,0,0,0,0,19,17,8,3,54.0,46.0,0,1,0
2739,0,32,2.6,3.2,2.8,2011,7,4,9,9,6,3,1,0,0,0,24,14,6,2,53.0,47.0,1,0,0
2740,1,32,2.2,3.2,3.5,2011,1,4,4,2,8,11,3,1,0,0,10,6,5,2,48.0,52.0,0,0,1
2741,0,32,1.73,3.6,5.0,2011,8,6,3,3,13,16,1,3,0,0,31,21,10,5,55.0,45.0,0,1,0
2742,0,32,1.83,3.6,4.33,2011,5,5,8,3,9,11,2,2,0,0,21,18,9,2,48.0,52.0,0,0,1
2743,1,32,2.6,3.25,2.8,2011,7,3,7,6,16,13,0,1,0,0,40,18,13,5,55.0,45.0,0,0,1
2744,1,32,2.0,3.3,4.0,2011,6,2,12,3,9,10,2,3,0,0,24,6,7,2,51.0,49.0,0,0,1
2745,0,32,2.2,3.25,3.4,2011,7,6,13,8,4,10,1,0,0,0,30,37,5,10,60.0,40.0,0,0,1
2746,1,32,8.5,5.0,1.36,2011,5,3,8,10,13,9,2,2,0,0,21,21,6,4,41.0,59.0,1,0,0
2747,0,32,1.2,6.0,17.0,2011,8,7,9,5,10,10,1,2,0,0,26,17,10,5,60.0,40.0,0,0,1
2748,1,33,2.3,3.5,3.0,2011,5,3,6,4,12,7,2,2,0,0,20,8,5,3,51.0,49.0,0,0,1
2749,1,33,1.73,3.6,5.0,2011,7,4,9,4,13,10,2,4,0,0,35,12,10,3,55.0,45.0,0,1,0
2750,1,33,2.25,3.3,3.25,2011,10,7,4,13,7,3,0,0,0,0,23,33,5,11,47.0,53.0,0,0,1
2751,0,33,1.67,3.75,5.5,2011,6,3,10,2,10,16,2,3,0,0,28,12,10,1,54.0,46.0,0,0,1
2752,1,33,5.5,3.6,1.67,2011,5,9,10,11,10,10,2,2,0,0,23,26,6,7,48.0,52.0,1,0,0
2753,0,33,1.91,3.4,4.2,2011,5,7,4,10,8,9,1,1,0,0,13,28,2,8,41.0,59.0,0,1,0
2754,0,33,1.8,3.5,4.75,2011,3,7,14,9,15,10,1,1,0,0,23,21,10,7,50.0,50.0,0,0,1
2755,0,33,2.25,3.2,3.4,2011,1,8,6,11,1,6,0,0,0,0,8,15,4,9,45.0,55.0,0,0,1
2756,1,33,5.5,3.6,1.7,2011,4,8,10,11,7,9,1,0,0,0,15,33,3,5,40.0,60.0,0,0,1
2757,0,33,1.8,3.4,5.0,2011,5,1,8,7,13,13,3,2,0,0,29,22,7,10,54.0,46.0,0,0,1
2758,0,34,1.44,4.33,7.5,2011,11,4,10,2,11,10,1,2,0,0,46,12,13,1,61.0,39.0,0,1,0
2759,0,34,1.44,4.33,7.5,2011,11,4,4,6,7,13,1,0,0,0,20,17,5,2,52.0,48.0,0,0,1
2760,0,34,2.1,3.25,3.75,2011,3,7,5,3,11,11,1,2,0,0,27,10,7,3,55.0,45.0,0,0,1
2761,1,34,1.57,4.0,6.0,2011,11,3,8,6,8,13,1,1,0,0,25,2,11,1,53.0,47.0,0,1,0
2762,1,34,1.8,3.6,4.5,2011,3,3,6,1,10,9,0,3,0,0,35,29,7,8,52.0,48.0,0,0,1
2763,1,34,2.5,3.25,2.88,2011,2,7,7,10,15,21,2,2,0,0,21,31,3,5,47.0,53.0,0,0,1
2764,1,34,3.6,3.3,2.1,2011,7,7,9,5,15,15,2,3,0,0,21,21,4,6,52.0,48.0,1,0,0
2765,0,34,4.5,3.8,1.75,2011,5,10,3,6,14,15,4,3,0,0,13,33,3,9,42.0,58.0,1,0,0
2766,1,34,2.88,3.5,2.38,2011,6,7,9,3,16,5,1,1,0,0,22,8,5,4,57.0,43.0,0,0,1
2767,0,34,1.2,6.5,15.0,2011,10,11,6,5,7,13,1,2,0,0,17,18,5,7,59.0,41.0,0,0,1
2768,0,35,2.5,3.25,2.88,2011,2,7,7,4,12,7,2,3,0,0,22,19,3,6,46.0,54.0,1,0,0
2769,0,35,1.44,4.33,7.5,2011,8,4,4,4,15,10,1,2,0,0,12,22,3,12,45.0,55.0,0,0,1
2770,1,35,2.6,3.2,2.8,2011,6,2,4,3,6,10,1,0,0,0,12,8,5,4,53.0,47.0,0,0,1
2771,0,35,1.4,4.5,9.0,2011,12,3,8,5,12,7,3,1,0,0,26,12,9,5,59.0,41.0,0,1,0
2772,0,35,1.91,3.5,4.0,2011,9,1,10,11,5,10,2,1,0,0,30,24,3,10,43.0,57.0,0,0,1
2773,1,35,2.1,3.3,3.6,2011,1,4,6,3,9,14,3,3,0,0,6,21,0,2,48.0,52.0,0,0,1
2774,0,35,2.38,3.3,3.0,2011,2,5,3,6,8,9,3,1,0,0,6,16,2,7,36.0,64.0,0,0,1
2775,1,35,2.63,3.4,2.63,2011,4,4,6,4,10,10,0,0,0,0,12,24,4,8,56.0,44.0,0,0,1
2776,1,35,2.8,3.25,2.6,2011,10,4,3,1,13,11,2,2,0,0,13,22,3,8,45.0,55.0,0,0,1
2777,0,35,1.44,4.33,7.5,2011,11,6,6,5,11,14,3,1,0,0,17,8,6,5,47.0,53.0,1,0,0
2778,0,36,2.38,3.25,3.1,2011,6,8,7,8,13,16,2,4,0,0,16,17,7,2,44.0,56.0,0,1,0
2779,1,36,1.3,5.5,10.0,2011,12,6,10,6,8,12,3,2,0,0,37,11,7,4,54.0,46.0,0,1,0
2780,1,36,1.95,3.6,3.8,2011,9,4,7,3,9,8,3,0,0,0,28,10,7,3,58.0,42.0,0,0,1
2781,1,36,1.8,3.6,4.5,2011,5,2,2,4,5,10,2,0,0,0,13,5,2,5,49.0,51.0,0,0,1
2782,0,36,2.7,3.2,2.7,2011,4,3,4,7,14,13,4,2,0,0,9,14,10,5,59.0,41.0,1,0,0
2783,0,36,1.91,3.4,4.2,2011,12,1,6,3,11,12,1,4,0,1,26,7,8,2,65.0,35.0,0,0,1
2784,0,36,2.1,3.4,3.5,2011,7,6,4,8,10,9,3,1,0,0,21,10,8,3,53.0,47.0,0,0,1
2785,1,36,2.88,3.25,2.5,2011,6,6,3,4,14,9,5,2,0,0,18,13,6,5,47.0,53.0,0,0,1
2786,1,36,1.83,3.5,4.5,2011,7,4,12,4,15,12,1,0,0,0,33,13,6,5,52.0,48.0,0,0,1
2787,0,36,5.5,3.75,1.67,2011,5,6,6,9,7,11,1,2,0,0,11,19,2,5,51.0,49.0,0,0,1
2788,1,37,1.36,5.0,8.5,2011,9,3,14,3,8,10,1,4,0,0,33,6,13,2,64.0,36.0,0,0,1
2789,1,37,1.73,3.8,4.75,2011,5,5,9,4,13,7,2,1,0,0,34,14,11,5,48.0,52.0,1,0,0
2790,1,37,2.5,3.25,2.88,2011,6,4,5,5,7,16,0,0,0,0,21,14,5,5,57.0,43.0,0,0,1
2791,0,37,1.36,4.75,9.0,2011,7,3,7,3,7,9,0,3,0,0,12,17,4,3,52.0,48.0,0,1,0
2792,1,37,5.0,3.6,1.73,2011,1,3,3,5,9,10,3,0,0,0,3,13,2,6,36.0,64.0,1,0,0
2793,1,37,2.2,3.25,3.4,2011,2,13,8,8,7,16,0,5,0,0,17,15,5,5,59.0,41.0,0,0,1
2794,0,37,2.63,3.25,2.75,2011,6,12,6,11,15,8,2,2,0,1,11,33,2,11,49.0,51.0,0,0,1
2795,0,37,2.2,3.4,3.25,2011,2,6,5,8,14,13,2,4,0,0,17,21,5,5,49.0,51.0,0,0,1
2796,0,37,2.1,3.4,3.5,2011,16,8,11,4,6,9,1,1,0,0,56,33,10,5,50.0,50.0,0,0,1
2797,1,37,1.25,6.0,11.0,2011,5,7,8,4,18,11,4,3,0,0,26,14,7,3,57.0,43.0,0,0,1
2798,0,38,1.6,4.0,5.5,2011,7,7,9,6,8,6,2,1,0,0,29,23,8,8,55.0,45.0,0,1,0
2799,0,38,1.53,4.0,6.5,2011,10,2,9,5,7,13,0,4,0,0,22,11,7,5,57.0,43.0,0,1,0
2800,1,38,2.0,3.5,3.75,2011,11,9,6,7,7,8,0,2,0,0,16,13,4,6,41.0,59.0,0,0,1
2801,0,38,3.2,3.4,2.25,2011,7,6,3,5,13,10,2,2,0,0,9,14,4,5,47.0,53.0,0,0,1
2802,0,38,3.1,3.25,2.38,2011,2,13,9,8,10,15,3,2,0,0,17,20,6,5,49.0,51.0,0,0,1
2803,1,38,2.0,3.5,3.75,2011,8,5,5,6,5,9,0,0,0,0,32,14,7,6,66.0,34.0,0,0,1
2804,1,38,2.2,3.0,3.75,2011,4,10,10,3,12,11,3,1,0,0,36,13,8,3,54.0,46.0,0,0,1
2805,1,38,3.75,3.6,1.95,2011,2,5,3,5,8,4,2,1,1,0,26,39,5,2,42.0,58.0,0,0,1
2806,1,38,5.0,3.75,1.7,2011,9,8,9,8,11,10,1,1,1,0,18,13,6,5,41.0,59.0,1,0,0
2807,1,38,2.75,3.6,2.4,2011,6,4,5,4,6,8,1,4,0,0,23,5,5,3,46.0,54.0,0,0,1
2808,0,4,1.25,5.5,13.0,2010,13,8,9,1,12,11,2,2,0,1,23,25,8,6,58.0,42.0,0,1,0
2809,1,4,10.0,5.0,1.33,2010,4,9,6,7,9,7,2,2,0,0,14,9,1,3,50.0,50.0,1,0,0
2810,1,4,4.2,3.4,1.91,2010,12,3,12,7,12,19,1,1,0,0,31,19,7,5,48.0,52.0,1,0,0
2811,1,4,1.57,4.0,6.0,2010,8,3,5,1,14,18,2,3,0,0,27,11,3,2,61.0,39.0,0,0,1
2812,1,4,1.33,5.0,10.0,2010,11,2,10,3,12,11,2,1,0,0,29,16,14,1,58.0,42.0,0,0,1
2813,0,4,1.83,3.5,4.5,2010,11,4,8,2,8,17,3,6,0,0,24,21,6,6,52.0,48.0,0,0,1
2814,1,4,3.1,3.2,2.4,2010,4,10,12,5,9,9,1,0,0,0,22,23,4,3,52.0,48.0,1,0,0
2815,1,4,3.75,3.25,2.1,2010,8,8,7,7,13,10,2,1,0,0,23,12,9,4,44.0,56.0,0,0,1
