,stage,B365H,B365D,B365A,year,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,home_outcome,starplayer_Away,starplayer_Home,starplayer_No
2723,30,1.8,3.6,4.5,2011,6,5,16,3,18,12,1,1,0,0,52,9,8,3,55.0,45.0,1,0,0,1
2724,30,5.0,3.6,1.73,2011,1,9,1,7,12,7,1,3,0,0,8,35,2,7,35.0,65.0,1,0,0,1
2725,30,2.2,3.25,3.4,2011,1,9,2,6,18,11,1,1,0,0,19,28,3,7,42.0,58.0,0,0,0,1
2726,30,2.1,3.3,3.6,2011,15,5,3,3,13,11,3,1,0,0,21,9,9,4,54.0,46.0,0,0,0,1
2727,30,1.62,3.75,6.0,2011,9,2,7,2,10,12,2,4,0,0,19,8,5,1,51.0,49.0,0,1,0,0
2728,31,1.25,6.0,11.0,2011,12,2,8,5,9,6,1,2,0,1,33,12,11,4,56.0,44.0,1,0,0,1
2729,31,4.5,3.6,1.8,2011,2,8,4,13,12,10,1,2,0,0,13,45,0,16,36.0,64.0,1,1,0,0
2730,31,1.83,3.6,4.33,2011,7,4,8,4,13,16,3,2,0,0,20,21,5,7,54.0,46.0,1,0,0,1
2731,31,1.95,3.4,4.0,2011,8,11,5,5,19,10,5,3,0,0,25,23,5,4,60.0,40.0,0,0,0,1
2732,31,1.5,4.0,7.0,2011,9,4,3,5,8,20,2,3,0,0,15,21,6,5,51.0,49.0,0,0,1,0
2733,31,1.53,4.2,6.0,2011,7,7,7,6,16,6,2,1,0,0,13,16,4,7,49.0,51.0,0,0,0,1
2734,31,2.5,3.25,2.88,2011,5,13,5,5,12,15,0,2,0,0,22,39,8,9,46.0,54.0,0,0,0,1
2735,31,3.0,3.3,2.38,2011,12,9,5,6,9,14,2,3,0,0,15,14,0,5,51.0,49.0,0,0,0,1
2736,31,5.5,3.6,1.67,2011,5,13,9,10,6,11,1,2,0,0,18,36,5,12,35.0,65.0,1,0,0,1
2737,31,3.0,3.25,2.4,2011,4,6,13,7,11,8,1,1,0,0,14,7,8,2,47.0,53.0,1,1,0,0
2738,32,1.44,4.33,7.5,2011,8,4,7,10,12,8,0,0,0,0,19,17,8,3,54.0,46.0,0,0,1,0
2739,32,2.6,3.2,2.8,2011,7,4,9,9,6,3,1,0,0,0,24,14,6,2,53.0,47.0,0,1,0,0
2740,32,2.2,3.2,3.5,2011,1,4,4,2,8,11,3,1,0,0,10,6,5,2,48.0,52.0,1,0,0,1
2741,32,1.73,3.6,5.0,2011,8,6,3,3,13,16,1,3,0,0,31,21,10,5,55.0,45.0,0,0,1,0
2742,32,1.83,3.6,4.33,2011,5,5,8,3,9,11,2,2,0,0,21,18,9,2,48.0,52.0,0,0,0,1
2743,32,2.6,3.25,2.8,2011,7,3,7,6,16,13,0,1,0,0,40,18,13,5,55.0,45.0,1,0,0,1
2744,32,2.0,3.3,4.0,2011,6,2,12,3,9,10,2,3,0,0,24,6,7,2,51.0,49.0,1,0,0,1
2745,32,2.2,3.25,3.4,2011,7,6,13,8,4,10,1,0,0,0,30,37,5,10,60.0,40.0,0,0,0,1
2746,32,8.5,5.0,1.36,2011,5,3,8,10,13,9,2,2,0,0,21,21,6,4,41.0,59.0,1,1,0,0
2747,32,1.2,6.0,17.0,2011,8,7,9,5,10,10,1,2,0,0,26,17,10,5,60.0,40.0,0,0,0,1
2748,33,2.3,3.5,3.0,2011,5,3,6,4,12,7,2,2,0,0,20,8,5,3,51.0,49.0,1,0,0,1
2749,33,1.73,3.6,5.0,2011,7,4,9,4,13,10,2,4,0,0,35,12,10,3,55.0,45.0,1,0,1,0
2750,33,2.25,3.3,3.25,2011,10,7,4,13,7,3,0,0,0,0,23,33,5,11,47.0,53.0,1,0,0,1
2751,33,1.67,3.75,5.5,2011,6,3,10,2,10,16,2,3,0,0,28,12,10,1,54.0,46.0,0,0,0,1
2752,33,5.5,3.6,1.67,2011,5,9,10,11,10,10,2,2,0,0,23,26,6,7,48.0,52.0,1,1,0,0
2753,33,1.91,3.4,4.2,2011,5,7,4,10,8,9,1,1,0,0,13,28,2,8,41.0,59.0,0,0,1,0
2754,33,1.8,3.5,4.75,2011,3,7,14,9,15,10,1,1,0,0,23,21,10,7,50.0,50.0,0,0,0,1
2755,33,2.25,3.2,3.4,2011,1,8,6,11,1,6,0,0,0,0,8,15,4,9,45.0,55.0,0,0,0,1
2756,33,5.5,3.6,1.7,2011,4,8,10,11,7,9,1,0,0,0,15,33,3,5,40.0,60.0,1,0,0,1
2757,33,1.8,3.4,5.0,2011,5,1,8,7,13,13,3,2,0,0,29,22,7,10,54.0,46.0,0,0,0,1
2758,34,1.44,4.33,7.5,2011,11,4,10,2,11,10,1,2,0,0,46,12,13,1,61.0,39.0,0,0,1,0
2759,34,1.44,4.33,7.5,2011,11,4,4,6,7,13,1,0,0,0,20,17,5,2,52.0,48.0,0,0,0,1
2760,34,2.1,3.25,3.75,2011,3,7,5,3,11,11,1,2,0,0,27,10,7,3,55.0,45.0,0,0,0,1
2761,34,1.57,4.0,6.0,2011,11,3,8,6,8,13,1,1,0,0,25,2,11,1,53.0,47.0,1,0,1,0
2762,34,1.8,3.6,4.5,2011,3,3,6,1,10,9,0,3,0,0,35,29,7,8,52.0,48.0,1,0,0,1
2763,34,2.5,3.25,2.88,2011,2,7,7,10,15,21,2,2,0,0,21,31,3,5,47.0,53.0,1,0,0,1
2764,34,3.6,3.3,2.1,2011,7,7,9,5,15,15,2,3,0,0,21,21,4,6,52.0,48.0,1,1,0,0
2765,34,4.5,3.8,1.75,2011,5,10,3,6,14,15,4,3,0,0,13,33,3,9,42.0,58.0,0,1,0,0
2766,34,2.88,3.5,2.38,2011,6,7,9,3,16,5,1,1,0,0,22,8,5,4,57.0,43.0,1,0,0,1
2767,34,1.2,6.5,15.0,2011,10,11,6,5,7,13,1,2,0,0,17,18,5,7,59.0,41.0,0,0,0,1
2768,35,2.5,3.25,2.88,2011,2,7,7,4,12,7,2,3,0,0,22,19,3,6,46.0,54.0,0,1,0,0
2769,35,1.44,4.33,7.5,2011,8,4,4,4,15,10,1,2,0,0,12,22,3,12,45.0,55.0,0,0,0,1
2770,35,2.6,3.2,2.8,2011,6,2,4,3,6,10,1,0,0,0,12,8,5,4,53.0,47.0,1,0,0,1
2771,35,1.4,4.5,9.0,2011,12,3,8,5,12,7,3,1,0,0,26,12,9,5,59.0,41.0,0,0,1,0
2772,35,1.91,3.5,4.0,2011,9,1,10,11,5,10,2,1,0,0,30,24,3,10,43.0,57.0,0,0,0,1
2773,35,2.1,3.3,3.6,2011,1,4,6,3,9,14,3,3,0,0,6,21,0,2,48.0,52.0,1,0,0,1
2774,35,2.38,3.3,3.0,2011,2,5,3,6,8,9,3,1,0,0,6,16,2,7,36.0,64.0,0,0,0,1
2775,35,2.63,3.4,2.63,2011,4,4,6,4,10,10,0,0,0,0,12,24,4,8,56.0,44.0,1,0,0,1
2776,35,2.8,3.25,2.6,2011,10,4,3,1,13,11,2,2,0,0,13,22,3,8,45.0,55.0,1,0,0,1
2777,35,1.44,4.33,7.5,2011,11,6,6,5,11,14,3,1,0,0,17,8,6,5,47.0,53.0,0,1,0,0
2778,36,2.38,3.25,3.1,2011,6,8,7,8,13,16,2,4,0,0,16,17,7,2,44.0,56.0,0,0,1,0
2779,36,1.3,5.5,10.0,2011,12,6,10,6,8,12,3,2,0,0,37,11,7,4,54.0,46.0,1,0,1,0
2780,36,1.95,3.6,3.8,2011,9,4,7,3,9,8,3,0,0,0,28,10,7,3,58.0,42.0,1,0,0,1
2781,36,1.8,3.6,4.5,2011,5,2,2,4,5,10,2,0,0,0,13,5,2,5,49.0,51.0,1,0,0,1
2782,36,2.7,3.2,2.7,2011,4,3,4,7,14,13,4,2,0,0,9,14,10,5,59.0,41.0,0,1,0,0
2783,36,1.91,3.4,4.2,2011,12,1,6,3,11,12,1,4,0,1,26,7,8,2,65.0,35.0,0,0,0,1
2784,36,2.1,3.4,3.5,2011,7,6,4,8,10,9,3,1,0,0,21,10,8,3,53.0,47.0,0,0,0,1
2785,36,2.88,3.25,2.5,2011,6,6,3,4,14,9,5,2,0,0,18,13,6,5,47.0,53.0,1,0,0,1
2786,36,1.83,3.5,4.5,2011,7,4,12,4,15,12,1,0,0,0,33,13,6,5,52.0,48.0,1,0,0,1
2787,36,5.5,3.75,1.67,2011,5,6,6,9,7,11,1,2,0,0,11,19,2,5,51.0,49.0,0,0,0,1
2788,37,1.36,5.0,8.5,2011,9,3,14,3,8,10,1,4,0,0,33,6,13,2,64.0,36.0,1,0,0,1
2789,37,1.73,3.8,4.75,2011,5,5,9,4,13,7,2,1,0,0,34,14,11,5,48.0,52.0,1,1,0,0
2790,37,2.5,3.25,2.88,2011,6,4,5,5,7,16,0,0,0,0,21,14,5,5,57.0,43.0,1,0,0,1
2791,37,1.36,4.75,9.0,2011,7,3,7,3,7,9,0,3,0,0,12,17,4,3,52.0,48.0,0,0,1,0
2792,37,5.0,3.6,1.73,2011,1,3,3,5,9,10,3,0,0,0,3,13,2,6,36.0,64.0,1,1,0,0
2793,37,2.2,3.25,3.4,2011,2,13,8,8,7,16,0,5,0,0,17,15,5,5,59.0,41.0,1,0,0,1
2794,37,2.63,3.25,2.75,2011,6,12,6,11,15,8,2,2,0,1,11,33,2,11,49.0,51.0,0,0,0,1
2795,37,2.2,3.4,3.25,2011,2,6,5,8,14,13,2,4,0,0,17,21,5,5,49.0,51.0,0,0,0,1
2796,37,2.1,3.4,3.5,2011,16,8,11,4,6,9,1,1,0,0,56,33,10,5,50.0,50.0,0,0,0,1
2797,37,1.25,6.0,11.0,2011,5,7,8,4,18,11,4,3,0,0,26,14,7,3,57.0,43.0,1,0,0,1
2798,38,1.6,4.0,5.5,2011,7,7,9,6,8,6,2,1,0,0,29,23,8,8,55.0,45.0,0,0,1,0
2799,38,1.53,4.0,6.5,2011,10,2,9,5,7,13,0,4,0,0,22,11,7,5,57.0,43.0,0,0,1,0
2800,38,2.0,3.5,3.75,2011,11,9,6,7,7,8,0,2,0,0,16,13,4,6,41.0,59.0,1,0,0,1
2801,38,3.2,3.4,2.25,2011,7,6,3,5,13,10,2,2,0,0,9,14,4,5,47.0,53.0,0,0,0,1
2802,38,3.1,3.25,2.38,2011,2,13,9,8,10,15,3,2,0,0,17,20,6,5,49.0,51.0,0,0,0,1
2803,38,2.0,3.5,3.75,2011,8,5,5,6,5,9,0,0,0,0,32,14,7,6,66.0,34.0,1,0,0,1
2804,38,2.2,3.0,3.75,2011,4,10,10,3,12,11,3,1,0,0,36,13,8,3,54.0,46.0,1,0,0,1
2805,38,3.75,3.6,1.95,2011,2,5,3,5,8,4,2,1,1,0,26,39,5,2,42.0,58.0,1,0,0,1
2806,38,5.0,3.75,1.7,2011,9,8,9,8,11,10,1,1,1,0,18,13,6,5,41.0,59.0,1,1,0,0
2807,38,2.75,3.6,2.4,2011,6,4,5,4,6,8,1,4,0,0,23,5,5,3,46.0,54.0,1,0,0,1
2808,4,1.25,5.5,13.0,2010,13,8,9,1,12,11,2,2,0,1,23,25,8,6,58.0,42.0,0,0,1,0
2809,4,10.0,5.0,1.33,2010,4,9,6,7,9,7,2,2,0,0,14,9,1,3,50.0,50.0,1,1,0,0
2810,4,4.2,3.4,1.91,2010,12,3,12,7,12,19,1,1,0,0,31,19,7,5,48.0,52.0,1,1,0,0
2811,4,1.57,4.0,6.0,2010,8,3,5,1,14,18,2,3,0,0,27,11,3,2,61.0,39.0,1,0,0,1
2812,4,1.33,5.0,10.0,2010,11,2,10,3,12,11,2,1,0,0,29,16,14,1,58.0,42.0,1,0,0,1
2813,4,1.83,3.5,4.5,2010,11,4,8,2,8,17,3,6,0,0,24,21,6,6,52.0,48.0,0,0,0,1
2814,4,3.1,3.2,2.4,2010,4,10,12,5,9,9,1,0,0,0,22,23,4,3,52.0,48.0,1,1,0,0
2815,4,3.75,3.25,2.1,2010,8,8,7,7,13,10,2,1,0,0,23,12,9,4,44.0,56.0,1,0,0,1
2816,4,2.5,3.25,2.88,2010,10,5,8,5,12,15,1,2,0,0,28,19,7,8,47.0,53.0,0,0,0,1
2817,4,2.5,3.25,2.88,2010,3,0,9,2,17,10,4,2,0,0,11,3,5,1,56.0,44.0,1,0,0,1
2818,5,1.7,3.5,5.5,2010,5,0,8,5,15,11,4,1,0,0,37,11,6,1,55.0,45.0,0,0,1,0
2819,5,5.5,3.7,1.67,2010,8,5,10,9,12,12,3,2,0,0,40,19,11,3,48.0,52.0,1,1,0,0
2820,5,1.4,4.5,8.5,2010,14,3,10,3,8,13,2,2,0,0,24,10,5,4,56.0,44.0,0,0,0,1
2821,5,1.8,3.6,4.5,2010,8,7,7,7,14,6,1,2,0,0,23,11,8,4,57.0,43.0,1,0,0,1
2822,5,1.62,3.75,6.0,2010,6,3,6,6,14,19,2,3,0,0,22,21,3,6,46.0,54.0,1,0,0,1
2823,5,2.0,3.3,4.0,2010,3,3,2,4,18,10,0,1,0,0,12,3,3,2,42.0,58.0,1,0,0,1
2824,5,2.25,3.3,3.25,2010,5,2,7,3,12,8,1,1,0,0,17,4,5,0,51.0,49.0,0,0,0,1
2825,5,1.91,3.4,4.2,2010,2,6,7,7,13,10,3,2,0,0,33,9,6,3,62.0,38.0,1,0,0,1
2826,5,5.0,3.6,1.73,2010,2,4,6,6,11,16,1,2,0,0,15,23,2,0,48.0,52.0,1,0,0,1
2827,5,1.1,9.0,26.0,2010,10,4,13,7,8,6,1,2,0,0,34,19,9,5,58.0,42.0,0,0,1,0
2828,6,1.22,6.0,15.0,2010,16,5,13,2,15,13,4,3,0,0,54,23,16,5,48.0,52.0,1,0,0,1
2829,6,1.44,4.33,7.5,2010,4,1,9,7,15,7,3,1,0,0,10,12,3,3,54.0,46.0,1,0,1,0
2830,6,3.5,3.4,2.1,2010,9,10,12,10,10,12,2,0,0,0,29,20,14,7,55.0,45.0,0,0,0,1
2831,6,1.91,3.4,4.2,2010,9,3,4,6,7,11,0,1,0,0,38,24,3,5,57.0,43.0,1,0,0,1
2832,6,3.6,3.3,2.1,2010,8,6,2,13,13,13,2,3,0,0,17,18,3,4,50.0,50.0,0,1,0,0
2833,6,2.88,3.25,2.5,2010,10,6,3,2,14,18,1,2,0,0,23,13,5,4,50.0,50.0,1,0,0,1
2834,6,2.75,3.2,2.63,2010,5,10,8,7,14,15,2,1,0,0,15,18,4,5,46.0,54.0,1,0,0,1
2835,6,1.83,3.5,4.5,2010,3,9,6,4,13,16,2,3,1,0,9,7,3,7,54.0,46.0,1,0,0,1
2836,6,7.5,4.0,1.5,2010,4,6,10,6,16,15,1,2,0,0,14,35,7,12,40.0,60.0,1,1,0,0
2837,6,3.2,3.25,2.3,2010,6,6,7,6,12,13,2,1,0,0,34,30,6,8,53.0,47.0,1,0,0,1
2838,7,1.33,5.0,10.0,2010,8,4,14,9,11,8,2,1,0,0,31,5,5,2,58.0,42.0,1,0,1,0
2839,7,5.0,3.5,1.75,2010,13,6,8,6,11,6,1,2,0,0,31,19,10,4,49.0,51.0,1,1,0,0
2840,7,1.91,3.5,4.0,2010,12,4,11,7,13,18,1,3,0,0,21,17,11,4,61.0,39.0,0,0,0,1
2841,7,2.25,3.25,3.3,2010,6,5,7,10,19,9,3,1,0,0,12,11,2,3,46.0,54.0,1,0,0,1
2842,7,1.44,4.0,8.5,2010,8,4,6,4,12,13,3,2,0,0,22,22,4,4,57.0,43.0,0,0,0,1
2843,7,2.88,3.1,2.63,2010,3,6,3,4,5,10,0,0,0,0,27,27,6,5,49.0,51.0,1,0,0,1
2844,7,2.1,3.25,3.75,2010,4,4,9,3,8,11,3,2,0,0,10,12,5,5,54.0,46.0,1,0,0,1
2845,7,2.25,3.2,3.4,2010,11,4,10,3,8,13,2,3,0,0,43,41,8,6,44.0,56.0,0,0,0,1
2846,7,2.25,3.25,3.3,2010,12,1,9,1,9,15,1,2,0,1,15,8,3,3,56.0,44.0,0,0,0,1
2847,7,1.73,3.6,5.0,2010,9,5,7,9,7,12,1,1,0,0,21,31,10,10,50.0,50.0,0,0,1,0
2848,8,1.25,5.75,12.0,2010,10,2,9,9,10,10,1,2,0,0,22,15,3,2,57.0,43.0,1,0,1,0
2849,8,1.29,5.5,11.0,2010,15,4,4,1,15,9,2,2,1,0,16,7,7,3,59.0,41.0,0,0,0,1
2850,8,5.0,3.6,1.73,2010,3,7,8,8,11,12,4,3,0,0,18,21,9,5,50.0,50.0,1,1,0,0
2851,8,2.4,3.25,3.0,2010,5,12,5,7,10,13,2,3,0,0,22,31,8,8,46.0,54.0,0,1,0,0
2852,8,1.83,3.5,4.5,2010,1,1,8,4,15,17,2,1,0,0,29,9,6,3,57.0,43.0,1,0,0,1
2853,8,2.25,3.2,3.4,2010,6,7,7,4,12,9,0,0,0,0,14,9,8,3,52.0,48.0,1,0,0,1
2854,8,2.1,3.3,3.6,2010,3,7,6,9,14,15,2,1,1,0,22,22,5,3,51.0,49.0,1,0,0,1
2855,8,2.88,3.25,2.5,2010,7,7,7,8,9,14,1,1,0,0,10,15,4,11,52.0,48.0,1,0,0,1
2856,8,2.2,3.2,3.5,2010,3,3,5,4,12,8,2,2,0,0,31,27,5,6,50.0,50.0,0,0,0,1
2857,8,5.5,4.0,1.62,2010,5,4,10,6,8,14,0,2,0,0,19,24,3,8,58.0,42.0,1,0,0,1
2858,9,1.67,3.6,5.5,2010,4,0,10,4,16,9,2,3,0,0,21,13,13,4,68.0,32.0,0,0,1,0
2859,9,2.4,3.25,3.0,2010,4,5,10,8,13,12,1,2,0,0,19,31,4,11,49.0,51.0,0,0,0,1
2860,9,2.1,3.25,3.75,2010,6,3,7,5,16,14,3,1,0,0,32,16,3,4,50.0,50.0,1,0,0,1
2861,9,2.38,3.25,3.1,2010,1,7,5,1,7,6,0,0,0,0,16,22,2,6,48.0,52.0,1,0,0,1
2862,9,2.5,3.2,2.9,2010,6,8,3,4,8,12,2,4,1,0,25,35,6,7,40.0,60.0,1,1,0,0
2863,9,1.83,3.6,4.33,2010,6,10,8,5,5,9,1,1,0,0,19,24,8,8,57.0,43.0,0,0,0,1
2864,9,2.2,3.25,3.4,2010,6,2,9,7,4,9,0,0,0,0,19,17,7,5,51.0,49.0,0,0,0,1
2865,9,5.5,3.75,1.67,2010,2,5,6,8,7,14,2,2,0,0,32,22,5,6,47.0,53.0,1,1,0,0
2866,9,2.38,3.25,3.1,2010,3,2,10,4,4,14,0,2,0,0,5,5,4,0,48.0,52.0,1,0,0,1
2867,9,1.13,8.5,19.0,2010,8,10,9,3,9,9,1,2,0,0,19,18,8,8,55.0,45.0,0,0,1,0
2868,1,2.2,3.2,3.5,2011,2,2,10,9,10,11,4,2,0,0,28,23,12,6,48.0,52.0,1,0,0,1
2869,1,2.2,3.2,3.5,2011,7,1,4,6,12,20,2,4,0,0,13,17,2,3,50.0,50.0,1,0,0,1
2870,1,1.57,3.6,7.0,2011,2,5,10,10,17,11,4,4,0,0,21,16,6,2,51.0,49.0,1,0,0,1
2871,1,1.29,5.0,13.0,2011,13,3,12,6,10,2,0,0,0,0,15,10,7,4,53.0,47.0,0,0,1,0
2872,1,3.75,3.25,2.1,2011,2,4,4,6,10,10,3,5,0,1,18,18,2,5,45.0,55.0,1,0,0,1
2873,1,2.4,3.25,3.0,2011,8,9,8,6,8,15,1,2,1,0,15,15,3,2,47.0,53.0,1,0,0,1
2874,1,5.5,3.5,1.7,2011,3,10,3,5,13,12,2,2,0,0,22,20,4,6,41.0,59.0,1,0,0,1
2875,1,1.53,3.8,7.0,2012,8,3,6,7,4,14,1,3,0,0,11,7,6,4,56.0,44.0,0,0,0,1
2876,1,6.5,4.0,1.53,2011,7,4,7,8,18,11,3,2,0,0,16,23,6,5,37.0,63.0,1,1,0,0
2877,1,2.2,3.2,3.5,2011,7,2,10,10,11,8,2,2,0,0,16,10,8,3,50.0,50.0,1,0,0,1
2878,10,1.62,4.0,5.5,2011,6,1,4,6,7,19,2,3,0,0,25,23,3,2,51.0,49.0,1,0,0,1
2879,10,4.5,3.6,1.8,2011,11,5,7,1,15,8,3,0,0,0,25,8,4,1,49.0,51.0,1,1,0,0
2880,10,1.17,7.0,19.0,2011,5,4,9,8,17,7,2,1,1,0,13,8,5,4,52.0,48.0,0,0,1,0
2881,10,1.91,3.6,4.0,2011,3,2,6,4,6,7,2,1,0,0,20,10,6,2,47.0,53.0,1,0,0,1
2882,10,2.1,3.2,3.8,2011,4,0,5,3,7,14,0,1,0,0,32,12,8,2,52.0,48.0,1,0,0,1
2883,10,2.1,3.3,3.6,2011,7,3,6,6,8,15,1,3,0,0,24,16,5,6,46.0,54.0,1,0,0,1
2884,10,2.1,3.3,3.6,2011,8,3,11,4,8,12,3,4,0,0,17,10,10,2,62.0,38.0,0,0,0,1
2885,10,1.36,4.75,9.0,2011,9,5,9,7,14,15,0,0,0,0,15,18,4,8,57.0,43.0,0,0,1,0
2886,10,4.0,3.3,2.0,2011,4,7,5,10,12,10,1,0,0,0,12,25,3,9,41.0,59.0,1,0,0,1
2887,10,2.88,3.25,2.5,2011,9,2,10,2,16,14,2,5,0,0,23,7,9,0,58.0,42.0,1,0,0,1
2888,11,1.4,4.5,8.5,2011,5,4,5,6,11,12,0,0,0,0,23,5,4,1,59.0,41.0,0,0,0,1
2889,11,1.83,3.5,4.5,2011,6,8,5,2,11,9,1,5,0,0,19,19,6,6,48.0,52.0,0,0,0,1
2890,11,7.5,4.33,1.44,2011,9,6,4,5,14,10,4,2,0,0,17,22,5,8,40.0,60.0,1,0,0,1
2891,11,2.4,3.3,3.0,2011,7,6,4,4,9,13,0,1,0,0,21,25,12,4,56.0,44.0,0,0,0,1
2892,11,3.25,3.3,2.25,2011,17,6,10,0,6,12,0,1,0,0,31,13,11,1,52.0,48.0,1,1,0,0
2893,11,1.29,5.5,10.0,2011,12,6,10,6,15,5,2,1,0,0,38,11,11,4,42.0,58.0,1,0,0,1
2894,11,1.25,5.5,13.0,2011,10,2,6,7,7,12,0,2,0,0,22,13,6,2,61.0,39.0,0,0,1,0
2895,11,2.25,3.25,3.3,2011,6,5,4,9,15,16,2,3,0,0,21,17,5,3,49.0,51.0,0,0,0,1
2896,11,10.0,5.0,1.33,2011,8,5,9,9,6,14,1,1,0,0,15,4,3,1,52.0,48.0,1,1,0,0
2897,11,1.91,3.3,4.33,2011,9,8,1,6,9,14,2,1,0,0,15,19,5,6,46.0,54.0,0,0,0,1
2898,12,1.83,3.5,4.5,2011,6,1,16,7,14,12,3,2,0,0,23,11,6,5,54.0,46.0,1,0,0,1
2899,12,1.57,3.75,6.5,2011,8,1,4,2,12,14,1,3,0,0,35,3,9,1,58.0,42.0,0,0,0,1
2900,12,1.3,5.5,10.0,2011,7,3,3,3,11,9,0,0,0,0,14,12,4,5,66.0,34.0,0,0,0,1
2901,12,5.5,3.6,1.67,2011,3,12,5,6,13,9,3,0,0,0,13,15,1,6,40.0,60.0,1,0,0,1
2902,12,1.83,3.5,4.5,2011,6,3,10,1,20,13,4,2,0,0,35,13,9,5,43.0,57.0,1,0,0,1
2903,12,2.3,3.25,3.2,2011,7,7,7,6,7,12,1,1,0,0,31,17,6,7,54.0,46.0,1,0,0,1
2904,12,6.5,4.2,1.5,2011,5,6,2,7,6,8,0,1,0,0,25,16,6,2,53.0,47.0,1,1,0,0
2905,12,1.57,4.0,6.0,2011,5,3,14,4,4,5,0,2,0,0,34,17,11,3,57.0,43.0,0,0,1,0
2906,12,2.0,3.4,3.8,2011,6,6,6,4,12,10,1,0,0,0,27,14,7,5,55.0,45.0,0,0,0,1
2907,12,2.5,3.25,2.88,2011,7,0,10,4,13,12,2,3,0,0,18,4,7,3,61.0,39.0,1,0,0,1
2908,13,1.44,4.2,8.0,2011,13,7,9,4,10,9,1,3,0,0,28,13,13,4,58.0,42.0,1,0,0,1
2909,13,3.1,3.25,2.38,2011,5,13,2,4,11,12,1,1,1,0,16,19,2,4,40.0,60.0,1,0,0,1
2910,13,1.22,6.0,15.0,2011,12,3,7,6,9,10,1,2,0,0,22,10,9,2,53.0,47.0,0,0,0,1
2911,13,2.75,3.2,2.63,2011,9,2,13,4,12,16,1,4,0,0,35,14,8,5,56.0,44.0,1,1,0,0
2912,13,1.4,4.5,8.5,2011,15,5,12,4,12,15,1,4,0,0,29,12,11,3,70.0,30.0,1,0,1,0
2913,13,2.1,3.4,3.5,2011,8,5,9,11,18,8,1,0,0,0,16,14,6,4,49.0,51.0,0,0,0,1
2914,13,1.83,3.5,4.5,2011,2,8,4,9,12,7,0,0,0,0,24,12,2,6,56.0,44.0,0,0,0,1
2915,13,1.67,3.6,5.5,2011,9,1,5,2,8,8,3,1,0,0,16,9,3,2,49.0,51.0,1,0,0,1
2916,13,2.2,3.25,3.4,2011,3,4,3,8,9,18,3,4,0,0,16,24,4,6,55.0,45.0,1,0,0,1
2917,13,4.0,3.6,1.91,2011,5,12,4,8,12,12,2,1,0,0,19,20,1,11,42.0,58.0,1,0,0,1
2918,14,5.0,3.6,1.73,2011,4,7,6,6,3,12,0,0,0,0,15,16,5,5,43.0,57.0,1,1,0,0
2919,14,2.1,3.4,3.5,2011,6,3,6,5,10,11,1,1,0,0,11,17,3,4,48.0,52.0,0,0,0,1
2920,14,1.67,3.6,5.5,2011,5,3,7,2,13,14,0,1,0,0,35,15,10,6,57.0,43.0,1,0,0,1
2921,14,3.5,3.4,2.1,2011,12,7,6,12,13,10,3,1,0,1,10,30,2,10,42.0,58.0,0,0,0,1
2922,14,1.17,7.0,17.0,2011,4,2,14,3,8,8,0,1,0,0,17,16,12,4,69.0,31.0,0,0,1,0
2923,14,3.5,3.4,2.1,2011,10,10,8,8,8,4,2,3,0,0,27,11,6,5,51.0,49.0,1,0,0,1
2924,14,2.25,3.3,3.25,2011,2,9,10,7,9,11,0,3,0,0,19,15,3,5,53.0,47.0,1,0,0,1
2925,14,1.3,5.0,12.0,2011,13,7,10,6,11,5,0,2,0,1,24,12,7,6,70.0,30.0,0,0,1,0
2926,14,6.0,4.0,1.57,2011,6,7,3,6,8,12,3,2,0,0,14,18,4,5,42.0,58.0,1,0,0,1
2927,14,2.4,3.3,3.0,2011,10,12,6,6,8,7,2,3,0,0,36,27,8,3,48.0,52.0,0,0,0,1
2928,15,1.53,4.0,6.5,2011,7,2,6,6,5,13,2,2,0,0,48,31,7,4,48.0,52.0,0,0,0,1
2929,15,2.5,3.3,2.88,2011,10,7,8,7,8,7,1,2,0,0,16,20,6,10,48.0,52.0,1,0,0,1
2930,15,2.4,3.3,3.0,2011,8,2,6,5,11,20,4,2,0,0,16,5,4,1,57.0,43.0,0,1,0,0
2931,15,1.33,5.0,10.0,2011,12,1,9,4,11,6,2,0,0,0,27,9,17,5,57.0,43.0,0,0,0,1
2932,15,1.22,6.0,15.0,2011,11,6,7,3,9,8,1,0,0,0,22,26,8,3,58.0,42.0,0,0,1,0
2933,15,2.4,3.4,2.88,2011,7,5,2,3,8,7,3,2,0,1,27,14,7,2,53.0,47.0,0,0,0,1
2934,15,3.75,3.5,2.0,2011,3,14,8,7,7,9,2,2,0,0,24,23,7,11,43.0,57.0,0,1,0,0
2935,15,1.83,3.5,4.5,2011,7,2,19,2,9,11,2,2,0,0,49,3,9,0,60.0,40.0,0,0,0,1
2936,15,2.63,3.25,2.75,2011,4,7,10,5,7,9,1,1,0,0,18,13,6,5,57.0,43.0,0,0,0,1
2937,15,1.67,3.8,5.25,2011,5,5,10,3,13,8,1,1,0,0,38,6,13,2,46.0,54.0,1,0,0,1
